Min;75.28781094527363;75.4625455295724;75.13830845771145;75.22725393058474
Max;77.25870646766168;77.6821336276037;77.58631840796019;77.23349657211361
Mean;76.2685696517413;76.31187000359313;76.3531592039801;76.28995302917401
Median;76.07437810945274;75.9150964664639;76.41305970149253;76.35298076886912

SampleSplit;Accuracy;Precision;Recall;F1
5;76.78495024875622;77.6821336276037;75.39104477611941;76.323716104531
15;77.08470149253732;77.57613517605654;76.63880597014926;77.02181170955573
25;77.25870646766168;76.99740364841826;77.58631840796019;77.23349657211361
35;76.70907960199006;76.64104941883424;77.23656716417912;76.79985847283821
45;76.06106965174129;75.64617895807217;77.18756218905473;76.40605065816433
55;76.08694029850747;75.73889819348052;76.68805970149253;76.38224543320722
65;76.06181592039802;76.09129473944725;76.13830845771145;76.1047529395666
75;75.76281094527364;75.58587931384075;76.18731343283581;75.8559789241952
85;75.58781094527363;75.69718143060543;75.33930348258706;75.54436554698351
95;75.28781094527363;75.4625455295724;75.13830845771145;75.22725393058474
