,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,Calculation,u-CCDL,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,1,0,0,1
1,Calculation,u-Ccsr,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
2,Calculation,u-Ccsr,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
3,Calculation,u-Ccsr,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
4,Calculation,u-Ccsr,0,1,0.5,0.8,0.6666666666666666,0.0,0.0,0.0,1.0,Return,0,0,0,1
5,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
6,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
7,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
8,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
9,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
