,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,printPrimes,u-Cccr,0,1,1,1,1.0,1,1,1.0,0.7027027027027027,Return,0,0,0,1
1,printPrimes,u-Cccr,0,1,1,1,1.0,1,1,1.0,0.6621621621621622,Return,0,0,0,1
2,printPrimes,u-CCDL,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
3,printPrimes,u-Ccsr,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
4,printPrimes,u-Ccsr,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
5,printPrimes,u-Ccsr,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
6,printPrimes,u-Ccsr,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
7,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
8,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
9,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
10,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
11,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
12,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
13,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
14,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
15,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
16,printPrimes,u-CRCR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
17,printPrimes,u-OAAN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
18,printPrimes,u-OAAN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
19,printPrimes,u-OAAN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
20,printPrimes,u-OAAN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
21,printPrimes,u-OABN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
22,printPrimes,u-OABN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
23,printPrimes,u-OABN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
24,printPrimes,u-OALN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
25,printPrimes,u-OALN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
26,printPrimes,u-OARN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
27,printPrimes,u-OARN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
28,printPrimes,u-OARN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
29,printPrimes,u-OARN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
30,printPrimes,u-OARN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
31,printPrimes,u-OARN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
32,printPrimes,u-OASN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
33,printPrimes,u-OASN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
34,printPrimes,u-OCNG,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
35,printPrimes,u-OODL,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
36,printPrimes,u-OODL,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
37,printPrimes,u-OODL,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
38,printPrimes,u-OODL,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
39,printPrimes,u-ORAN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
40,printPrimes,u-ORAN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
41,printPrimes,u-ORAN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
42,printPrimes,u-ORAN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
43,printPrimes,u-ORAN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
44,printPrimes,u-ORBN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
45,printPrimes,u-ORBN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
46,printPrimes,u-ORBN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
47,printPrimes,u-ORLN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
48,printPrimes,u-ORLN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
49,printPrimes,u-ORRN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
50,printPrimes,u-ORRN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
51,printPrimes,u-ORRN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,1,0,0,1
52,printPrimes,u-ORRN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
53,printPrimes,u-ORRN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
54,printPrimes,u-ORSN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
55,printPrimes,u-ORSN,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
56,printPrimes,u-SRSR,0,1,1,1,1.0,1,1,1.0,0.7027027027027027,Return,0,0,0,1
57,printPrimes,u-SRSR,0,1,1,1,1.0,1,1,1.0,0.6621621621621622,Return,0,0,0,1
58,printPrimes,u-SRSR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,Block,0,0,1,0
59,printPrimes,u-SRSR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,Block,0,0,1,0
60,printPrimes,u-SRSR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,Block,0,0,1,0
61,printPrimes,u-SRSR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,Block,0,0,1,0
62,printPrimes,u-SSDL,0,1,1,1,1.0,1,1,1.0,0.7027027027027027,Return,0,0,0,1
63,printPrimes,u-SSDL,0,1,1,1,1.0,1,1,1.0,0.6621621621621622,Return,0,0,0,1
64,printPrimes,u-SSDL,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,Block,0,0,0,1
65,printPrimes,u-SSDL,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,Block,0,0,0,1
66,printPrimes,u-STRI,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
67,printPrimes,u-STRI,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
68,printPrimes,u-STRP,0,1,1,1,1.0,1,1,1.0,0.7027027027027027,Return,0,0,0,1
69,printPrimes,u-STRP,0,1,1,1,1.0,1,1,1.0,0.6621621621621622,Return,0,0,0,1
70,printPrimes,u-STRP,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,Block,0,0,1,0
71,printPrimes,u-STRP,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,Block,0,0,1,0
72,printPrimes,u-VDTR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
73,printPrimes,u-VDTR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,1,0,0,1
74,printPrimes,u-VDTR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,1,0,0,1
75,printPrimes,u-VDTR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
76,printPrimes,u-VDTR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,1,0,0,1
77,printPrimes,u-VDTR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,1,0,0,1
78,printPrimes,u-VLSR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
79,printPrimes,u-VLSR,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
80,printPrimes,u-VTWD,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
81,printPrimes,u-VTWD,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
82,printPrimes,u-VTWD,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
83,printPrimes,u-VTWD,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,0,1
84,printPrimes,u-VVDL,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
85,printPrimes,u-VVDL,1,0,0,0,0.0,2,2,2.0,0.8783783783783784,If,0,0,1,0
86,printPrimes,u-Cccr,1,1,0,0,0.0,4,28,20.648936170212764,0.8783783783783784,Assignment,0,0,1,0
87,printPrimes,u-Cccr,1,1,0,0,0.0,4,28,20.648936170212764,0.8783783783783784,Assignment,0,0,1,0
88,printPrimes,u-Cccr,1,1,0,0,0.0,4,28,20.648936170212764,0.8783783783783784,Assignment,0,0,1,0
89,printPrimes,u-Cccr,1,1,0,0,0.0,4,28,20.648936170212764,0.8783783783783784,Assignment,0,0,1,0
90,printPrimes,u-Cccr,1,1,0,0,0.0,4,28,20.648936170212764,0.8783783783783784,Assignment,0,0,1,0
91,printPrimes,u-Cccr,1,1,0,0,0.0,4,28,20.648936170212764,0.8783783783783784,Assignment,0,0,1,0
92,printPrimes,u-Cccr,1,1,0,0,0.0,4,28,20.648936170212764,0.8783783783783784,Assignment,0,0,1,0
93,printPrimes,u-Cccr,1,1,0,0,0.0,4,28,20.648936170212764,0.8783783783783784,Assignment,1,0,0,1
94,printPrimes,u-Cccr,0,0,2,10,7.2,7,26,18.97826086956522,0.6621621621621622,Assignment,0,0,1,0
95,printPrimes,u-Cccr,0,0,2,10,7.2,7,26,18.97826086956522,0.6621621621621622,Assignment,0,0,1,0
96,printPrimes,u-Cccr,0,0,2,10,7.2,7,26,18.97826086956522,0.6621621621621622,For,0,0,1,0
97,printPrimes,u-Cccr,0,0,2,10,7.2,7,26,18.97826086956522,0.6621621621621622,For,0,0,1,0
98,printPrimes,u-Cccr,1,0,3,11,8.2,6,25,17.97826086956522,1.0,For,0,1,1,1
99,printPrimes,u-Cccr,1,0,3,11,8.2,6,25,17.97826086956522,1.0,For,1,0,0,1
100,printPrimes,u-Cccr,0,1,5,13,10.2,6,23,17.272727272727273,0.28378378378378377,Assignment,1,0,0,1
101,printPrimes,u-Cccr,0,1,5,13,10.2,6,23,17.272727272727273,0.28378378378378377,Assignment,0,0,1,0
102,printPrimes,u-Cccr,1,0,4,14,10.2,5,22,16.272727272727273,0.5540540540540541,If,0,0,1,0
103,printPrimes,u-Cccr,1,0,4,14,10.2,5,22,16.272727272727273,0.5540540540540541,If,0,0,1,0
104,printPrimes,u-Cccr,0,0,2,10,7.2,2,5,3.5,0.21621621621621626,For,0,0,1,0
105,printPrimes,u-Cccr,0,0,2,10,7.2,2,5,3.5,0.21621621621621626,For,0,0,1,0
106,printPrimes,u-Cccr,1,0,3,11,8.2,1,4,2.5,1.0,For,0,0,1,0
107,printPrimes,u-Cccr,1,0,3,11,8.2,1,4,2.5,1.0,For,0,0,1,0
108,printPrimes,u-CCDL,1,0,3,11,8.2,6,25,17.97826086956522,1.0,For,0,1,0,0
109,printPrimes,u-CCDL,1,0,4,14,10.2,5,22,16.272727272727273,0.5540540540540541,If,1,0,0,1
110,printPrimes,u-CCDL,1,0,3,11,8.2,1,4,2.5,1.0,For,0,0,0,1
111,printPrimes,u-Ccsr,0,1,1,9,6.2,3,27,19.648936170212764,0.7027027027027027,While,0,0,1,0
112,printPrimes,u-Ccsr,0,1,1,9,6.2,3,27,19.648936170212764,0.7027027027027027,While,0,0,1,0
113,printPrimes,u-Ccsr,0,1,1,9,6.2,3,27,19.648936170212764,0.7027027027027027,While,0,0,1,0
114,printPrimes,u-Ccsr,0,1,1,9,6.2,3,27,19.648936170212764,0.7027027027027027,While,0,0,1,0
115,printPrimes,u-Ccsr,0,1,1,9,6.2,3,27,19.648936170212764,0.7027027027027027,While,0,0,1,0
116,printPrimes,u-Ccsr,0,1,1,9,6.2,3,27,19.648936170212764,0.7027027027027027,While,0,0,1,0
117,printPrimes,u-Ccsr,1,0,3,11,8.2,6,25,17.97826086956522,1.0,For,0,0,1,0
118,printPrimes,u-Ccsr,1,0,3,11,8.2,6,25,17.97826086956522,1.0,For,0,0,1,0
119,printPrimes,u-Ccsr,1,0,3,11,8.2,6,25,17.97826086956522,1.0,For,0,0,1,0
120,printPrimes,u-Ccsr,1,0,3,11,8.2,6,25,17.97826086956522,1.0,For,0,0,1,0
121,printPrimes,u-Ccsr,1,0,3,11,8.2,6,25,17.97826086956522,1.0,For,0,1,1,1
122,printPrimes,u-Ccsr,1,0,3,11,8.2,6,25,17.97826086956522,1.0,For,0,0,1,0
123,printPrimes,u-Ccsr,1,1,4,12,9.2,7,24,17.625,0.7837837837837838,If,0,0,1,0
124,printPrimes,u-Ccsr,1,1,4,12,9.2,7,24,17.625,0.7837837837837838,If,0,0,1,0
125,printPrimes,u-Ccsr,1,1,4,12,9.2,7,24,17.625,0.7837837837837838,If,0,0,1,0
126,printPrimes,u-Ccsr,1,1,4,12,9.2,7,24,17.625,0.7837837837837838,If,0,0,1,0
127,printPrimes,u-Ccsr,1,1,4,12,9.2,7,24,17.625,0.7837837837837838,If,0,0,1,0
128,printPrimes,u-Ccsr,1,1,4,12,9.2,7,24,17.625,0.7837837837837838,If,0,0,1,0
129,printPrimes,u-Ccsr,1,1,4,12,9.2,7,24,17.625,0.7837837837837838,If,0,0,1,0
130,printPrimes,u-Ccsr,1,1,4,12,9.2,7,24,17.625,0.7837837837837838,If,0,0,1,0
131,printPrimes,u-Ccsr,1,1,4,12,9.2,7,24,17.625,0.7837837837837838,If,0,0,1,0
132,printPrimes,u-Ccsr,1,0,4,14,10.2,5,22,16.272727272727273,0.5540540540540541,If,0,0,1,0
133,printPrimes,u-Ccsr,1,0,4,14,10.2,5,22,16.272727272727273,0.5540540540540541,If,0,0,1,0
134,printPrimes,u-Ccsr,1,0,4,14,10.2,5,22,16.272727272727273,0.5540540540540541,If,0,0,1,0
135,printPrimes,u-Ccsr,0,1,5,15,11.2,5,21,15.772727272727273,0.8243243243243243,Assignment,0,0,1,0
