,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1,1,1
1,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
2,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
3,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
4,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1,1,1
5,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
6,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
7,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,1,0,1,0
8,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
9,jday-jdate,u-Cccr,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
10,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
11,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
12,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
13,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
14,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
15,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
16,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
17,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
18,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
19,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,If,0,0,1,0
20,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.006470588235294118,Assignment,0,0,0,1
21,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.006470588235294118,Assignment,0,0,0,1
22,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.006470588235294118,Assignment,0,0,0,1
23,jday-jdate,u-Cccr,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.006470588235294118,Assignment,0,0,0,1
