,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT,PREDICTED,RESULT
0,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Assignment,0,0,0,1
1,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Assignment,0,0,0,1
2,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Assignment,0,0,0,1
3,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
4,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
5,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,1,0,0,1
6,trashAndTakeOut,u-Cccr,0,0,0.3333333333333333,0.25,0.2857142857142857,1.0,0.75,0.8571428571428571,0.9019607843137256,Assignment,0,0,0,1
7,trashAndTakeOut,u-Cccr,0,0,0.3333333333333333,0.25,0.2857142857142857,1.0,0.75,0.8571428571428571,0.9019607843137256,Assignment,0,0,0,1
8,trashAndTakeOut,u-Cccr,0,0,0.3333333333333333,0.25,0.2857142857142857,1.0,0.75,0.8571428571428571,0.9019607843137256,Assignment,0,0,0,1
9,trashAndTakeOut,u-Cccr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,0,0,1
10,trashAndTakeOut,u-Cccr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,1,0,0,1
11,trashAndTakeOut,u-Cccr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,0,0,1
12,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,1,0,0,1
13,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,1,0,0,1
14,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,1,0,0,1
15,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,0,1
16,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,0,1
17,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,0,1
18,trashAndTakeOut,u-CCDL,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,1,0,0,1
19,trashAndTakeOut,u-CCDL,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,0,1,0
20,trashAndTakeOut,u-CCDL,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,1,0,0,1
21,trashAndTakeOut,u-CCDL,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,0,1
22,trashAndTakeOut,u-Ccsr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,0,1
23,trashAndTakeOut,u-Ccsr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,0,1
24,trashAndTakeOut,u-Ccsr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,0,1
25,trashAndTakeOut,u-Ccsr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,0,1
26,trashAndTakeOut,u-Ccsr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,1,0,0,1
27,trashAndTakeOut,u-Ccsr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,1,0,0,1
28,trashAndTakeOut,u-Ccsr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,1,0,0,1
29,trashAndTakeOut,u-Ccsr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,1,0,0,1
30,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,1,0,0,1
31,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,0,1,0,0
32,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,1,0,0,1
