,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT,PREDICTED,RESULT
0,CheckPalindrome,u-Cccr,0,1,2,5,3.5,1,1,1.0,0.0,Return,0,0,0,1
1,CheckPalindrome,u-Ccsr,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,1,1,1
2,CheckPalindrome,u-Ccsr,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,1,0,1,0
3,CheckPalindrome,u-Ccsr,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,0,1,0
4,CheckPalindrome,u-Ccsr,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,1,0,1,0
5,CheckPalindrome,u-Ccsr,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,0,1
6,CheckPalindrome,u-Ccsr,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,0,1
7,CheckPalindrome,u-Ccsr,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,0,1
8,CheckPalindrome,u-Ccsr,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,0,1
9,CheckPalindrome,u-Ccsr,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,0,1
10,CheckPalindrome,u-Ccsr,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,0,1
11,CheckPalindrome,u-Ccsr,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,0,1
12,CheckPalindrome,u-Ccsr,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,0,1
13,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,1,1,1
14,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,1,0,1,0
15,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,1,1,1
16,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,0,1,0
17,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,0,1,0
18,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,0,1,0
19,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,1,0,1,0
20,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,0,1,0
21,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,0,1,0
22,CheckPalindrome,u-CRCR,1,0,1,4,2.5,2,6,4.0,0.5365853658536586,While,0,0,1,0
23,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
24,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
25,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
26,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
27,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
28,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
29,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
30,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
31,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
32,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
33,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
34,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
35,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
36,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
37,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
38,CheckPalindrome,u-CRCR,1,0,2,5,3.5,2,5,3.6666666666666665,1.0,If,0,0,1,0
