Program Name;#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity;Type Statement
twoPred;0;Dead Active;Dead Active;u-Cccr;2;0;0;0;0;0;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[4];[0];[1];19;Assignment
twoPred;1;Equivalent Active;Equivalent Active;u-Cccr;2;0;0;0;0;1;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[4];[0];[1];19;Assignment
twoPred;2;Equivalent Active;Equivalent Active;u-Cccr;2;0;0;0;0;1;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[4];[0];[1];19;Assignment
twoPred;3;Equivalent Active;Equivalent Active;u-Cccr;2;0;0;0;0;1;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[4];[0];[1];19;Assignment
twoPred;4;Dead Active;Dead Active;u-Cccr;3;0;0;0;0;0;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[4];[0];[1];20;Assignment
twoPred;5;Dead Active;Dead Active;u-Cccr;3;0;0;0;0;0;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[4];[0];[1];20;Assignment
twoPred;6;Dead Active;Dead Active;u-Cccr;3;0;0;0;0;0;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[4];[0];[1];20;Assignment
twoPred;7;Dead Active;Dead Active;u-Cccr;3;0;0;0;0;0;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[4];[0];[1];20;Assignment
twoPred;8;Dead Active;Dead Active;u-Cccr;4;0;1;1;0;0;[2, 2];2;2;2.0;[2, 2];2;2;2.0;[2, 3];[5, 6];[0, 0];[1, 1];126;If
twoPred;9;Dead Active;Dead Active;u-Cccr;4;0;1;1;0;0;[2, 2];2;2;2.0;[2, 2];2;2;2.0;[2, 3];[5, 6];[0, 0];[1, 1];126;If
twoPred;10;Dead Active;Dead Active;u-Cccr;4;0;1;1;0;0;[2, 2];2;2;2.0;[2, 2];2;2;2.0;[2, 3];[5, 6];[0, 0];[1, 1];126;If
twoPred;11;Dead Active;Dead Active;u-Cccr;4;0;1;1;0;0;[2, 2];2;2;2.0;[2, 2];2;2;2.0;[2, 3];[5, 6];[0, 0];[1, 1];126;If
twoPred;12;Dead Active;Dead Active;u-Cccr;5;0;1;0;1;0;[3, 3];3;3;3.0;[1];1;1;1.0;[4];[7];[1];[0];7;Return
twoPred;13;Dead Active;Dead Active;u-Cccr;5;0;1;0;1;0;[3, 3];3;3;3.0;[1];1;1;1.0;[4];[7];[1];[0];7;Return
twoPred;14;Dead Active;Dead Active;u-Cccr;5;0;1;0;1;0;[3, 3];3;3;3.0;[1];1;1;1.0;[4];[7];[1];[0];7;Return
twoPred;15;Dead Active;Dead Active;u-Cccr;5;0;1;0;1;0;[3, 3];3;3;3.0;[1];1;1;1.0;[4];[7];[1];[0];7;Return
twoPred;16;Dead Active;Dead Active;u-Cccr;6;0;1;0;1;0;[3, 3];3;3;3.0;[1];1;1;1.0;[4];[7];[1];[0];7;Return
twoPred;17;Dead Active;Dead Active;u-Cccr;6;0;1;0;1;0;[3, 3];3;3;3.0;[1];1;1;1.0;[4];[7];[1];[0];7;Return
twoPred;18;Dead Active;Dead Active;u-Cccr;6;0;1;0;1;0;[3, 3];3;3;3.0;[1];1;1;1.0;[4];[7];[1];[0];7;Return
twoPred;19;Dead Active;Dead Active;u-Cccr;6;0;1;0;1;0;[3, 3];3;3;3.0;[1];1;1;1.0;[4];[7];[1];[0];7;Return
twoPred;20;Dead Active;Dead Active;u-CCDL;4;0;1;1;0;0;[2, 2];2;2;2.0;[2, 2];2;2;2.0;[2, 3];[5, 6];[0, 0];[1, 1];126;If
twoPred;21;Dead Active;Dead Active;u-Ccsr;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 4, 4];4;4;4.0;[];[2, 3];[];[0, 0];66;If
twoPred;22;Dead Active;Dead Active;u-Ccsr;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 4, 4];4;4;4.0;[];[2, 3];[];[0, 0];66;If
twoPred;23;Dead Active;Dead Active;u-Ccsr;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 4, 4];4;4;4.0;[];[2, 3];[];[0, 0];66;If
twoPred;24;Dead Active;Dead Active;u-Ccsr;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 4, 4];4;4;4.0;[];[2, 3];[];[0, 0];66;If
twoPred;25;Dead Active;Dead Active;u-Ccsr;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 4, 4];4;4;4.0;[];[2, 3];[];[0, 0];66;If
twoPred;26;Dead Active;Dead Active;u-Ccsr;1;1;0;0;0;0;[0];0;0;0.0;[4, 4, 4, 4];4;4;4.0;[];[2, 3];[];[0, 0];66;If
twoPred;27;Dead Active;Dead Active;u-Ccsr;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 4, 4];4;4;4.0;[];[2, 3];[];[0, 0];66;If
